,Year,Week,station_id,TempMax_C,TempMin_C,Rain_mm,Average_snow_deepth_10years,SnowAvgDepth_cm_roll3
419,2017,15,85291,2.3,-3.8,11.2,16.8625,27.382738095238096
426,2018,1,85291,2.6142857142857143,-0.18571428571428572,22.8,12.857142857142858,12.857142857142858
433,2018,2,85291,2.1999999999999997,-2.0166666666666666,178.2,12.214285714285714,12.535714285714285
440,2018,3,85291,2.857142857142857,-1.0714285714285714,3.8,19.585714285714285,14.885714285714286
447,2018,4,85291,3.6285714285714286,0.13333333333333328,14.2,23.385714285714283,18.395238095238096
454,2018,5,85291,1.0285714285714287,-2.4714285714285715,66.6,25.114285714285717,22.695238095238096
461,2018,6,85291,2.2666666666666666,-2.6999999999999997,11.4,36.17142857142857,28.223809523809525
468,2018,7,85291,1.2857142857142858,-2.3666666666666667,15.8,42.84285714285715,34.70952380952381
475,2018,8,85291,2.8714285714285714,-1.4142857142857144,24.8,42.55714285714286,40.523809523809526
482,2018,9,85291,1.8142857142857143,-2.6,39.4,46.74285714285714,44.047619047619044
489,2018,10,85291,1.6428571428571428,-2.1,30.0,45.32857142857143,44.87619047619048
496,2018,11,85291,0.38571428571428573,-3.5799999999999996,67.8,45.199999999999996,45.75714285714286
503,2018,12,85291,3.0142857142857147,-2.8714285714285714,13.4,44.57142857142857,45.03333333333333
510,2018,13,85291,3.1,-1.4666666666666668,36.599999999999994,36.18571428571429,41.98571428571429
517,2018,14,85291,7.885714285714286,0.18571428571428564,2.6,29.099999999999998,36.61904761904762
524,2018,15,85291,4.2,4.2,0.0,16.8625,27.382738095238096
531,2019,1,85291,6.466666666666666,1.6666666666666667,15.200000000000001,12.857142857142858,12.857142857142858
538,2019,2,85291,1.1666666666666667,-1.9142857142857144,44.8,12.214285714285714,12.535714285714285
545,2019,3,85291,6.042857142857143,0.5142857142857142,0.2,19.585714285714285,14.885714285714286
552,2019,4,85291,4.083333333333333,-0.8142857142857143,14.4,23.385714285714283,18.395238095238096
559,2019,5,85291,2.033333333333333,-1.0857142857142856,42.0,25.114285714285717,22.695238095238096
566,2019,6,85291,1.9333333333333333,-2.233333333333333,99.19999999999999,36.17142857142857,28.223809523809525
573,2019,7,85291,3.1714285714285713,-0.9833333333333334,12.0,42.84285714285715,34.70952380952381
580,2019,8,85291,3.685714285714286,-1.7285714285714284,11.8,42.55714285714286,40.523809523809526
587,2019,9,85291,0.7285714285714285,-2.6142857142857143,71.2,46.74285714285714,44.047619047619044
594,2019,10,85291,1.7714285714285716,-2.642857142857143,127.8,45.32857142857143,44.87619047619048
601,2019,11,85291,3.7857142857142856,-2.6142857142857143,55.800000000000004,45.199999999999996,45.75714285714286
608,2019,12,85291,3.400000000000001,-2.642857142857143,43.4,44.57142857142857,45.03333333333333
615,2019,13,85291,5.6000000000000005,0.5,44.8,36.18571428571429,41.98571428571429
622,2019,14,85291,5.133333333333334,-1.757142857142857,101.6,29.099999999999998,36.61904761904762
629,2019,15,85291,8.7,-1.1,1.6,16.8625,27.382738095238096
636,2020,1,85291,5.357142857142857,0.13999999999999999,20.400000000000002,12.857142857142858,12.857142857142858
643,2020,2,85291,3.6142857142857143,0.21428571428571433,20.2,12.214285714285714,12.535714285714285
650,2020,3,85291,3.2714285714285714,-1.4285714285714286,55.0,19.585714285714285,14.885714285714286
657,2020,4,85291,2.3000000000000003,-1.4166666666666667,61.4,23.385714285714283,18.395238095238096
664,2020,5,85291,3.4199999999999995,-1.850371707708594e-17,75.8,25.114285714285717,22.695238095238096
671,2020,6,85291,3.685714285714286,-0.8500000000000001,26.6,36.17142857142857,28.223809523809525
678,2020,7,85291,3.5142857142857147,-1.3333333333333333,23.799999999999997,42.84285714285715,34.70952380952381
685,2020,8,85291,5.933333333333334,-0.19999999999999996,67.8,42.55714285714286,40.523809523809526
692,2020,9,85291,-0.32,-3.8000000000000003,42.0,46.74285714285714,44.047619047619044
699,2020,10,85291,4.714285714285714,0.6833333333333332,88.8,45.32857142857143,44.87619047619048
706,2020,11,85291,-0.21666666666666665,-2.8428571428571425,113.2,45.199999999999996,45.75714285714286
713,2020,12,85291,3.2833333333333337,-1.5714285714285714,28.799999999999997,44.57142857142857,45.03333333333333
720,2020,13,85291,8.299999999999999,-0.11666666666666677,6.0,36.18571428571429,41.98571428571429
727,2020,14,85291,9.175,2.1714285714285717,4.0,29.099999999999998,36.61904761904762
734,2020,15,85291,9.7,-0.6,0.0,16.8625,27.382738095238096
741,2021,1,85291,4.64,-0.575,349.6,12.857142857142858,12.857142857142858
748,2021,2,85291,2.6999999999999997,-0.4714285714285715,27.0,12.214285714285714,12.535714285714285
755,2021,3,85291,4.257142857142857,-0.04285714285714283,28.799999999999997,19.585714285714285,14.885714285714286
762,2021,4,85291,1.657142857142857,-1.4285714285714286,21.6,23.385714285714283,18.395238095238096
769,2021,5,85291,3.466666666666667,-1.3,1.4,25.114285714285717,22.695238095238096
776,2021,6,85291,1.0142857142857142,-1.6428571428571428,57.6,36.17142857142857,28.223809523809525
783,2021,7,85291,0.85,-3.185714285714286,45.4,42.84285714285715,34.70952380952381
790,2021,8,85291,1.957142857142857,-1.7857142857142858,33.2,42.55714285714286,40.523809523809526
797,2021,9,85291,2.6285714285714286,-1.0714285714285714,38.8,46.74285714285714,44.047619047619044
804,2021,10,85291,3.371428571428571,-0.7285714285714285,33.0,45.32857142857143,44.87619047619048
811,2021,11,85291,4.628571428571428,0.07142857142857142,59.2,45.199999999999996,45.75714285714286
818,2021,12,85291,2.6857142857142855,-1.6285714285714286,45.2,44.57142857142857,45.03333333333333
825,2021,13,85291,7.028571428571429,2.3285714285714287,116.0,36.18571428571429,41.98571428571429
832,2021,14,85291,6.428571428571429,-1.3285714285714287,13.200000000000001,29.099999999999998,36.61904761904762
839,2021,15,85291,4.1,-2.8,0.0,16.8625,27.382738095238096
846,2022,1,85291,1.1428571428571428,-1.7142857142857142,41.6,12.857142857142858,12.857142857142858
853,2022,2,85291,3.3714285714285714,0.3,40.2,12.214285714285714,12.535714285714285
860,2022,3,85291,2.6999999999999997,-1.0571428571428572,37.6,19.585714285714285,14.885714285714286
867,2022,4,85291,4.6571428571428575,-1.6285714285714286,0.0,23.385714285714283,18.395238095238096
874,2022,5,85291,0.5714285714285714,-1.342857142857143,47.8,25.114285714285717,22.695238095238096
881,2022,6,85291,0.7571428571428572,-3.5714285714285716,66.2,36.17142857142857,28.223809523809525
888,2022,7,85291,4.957142857142857,-0.19999999999999998,27.6,42.84285714285715,34.70952380952381
895,2022,8,85291,2.142857142857143,-2.557142857142857,52.8,42.55714285714286,40.523809523809526
902,2022,9,85291,2.4142857142857146,-1.0714285714285714,29.6,46.74285714285714,44.047619047619044
909,2022,10,85291,3.4,-0.7428571428571429,73.6,45.32857142857143,44.87619047619048
916,2022,11,85291,1.6285714285714286,-2.6142857142857143,108.2,45.199999999999996,45.75714285714286
923,2022,12,85291,6.642857142857143,0.1857142857142857,71.0,44.57142857142857,45.03333333333333
930,2022,13,85291,4.5285714285714285,-2.2285714285714286,27.6,36.18571428571429,41.98571428571429
937,2022,14,85291,2.557142857142857,-0.7571428571428571,70.6,29.099999999999998,36.61904761904762
944,2022,15,85291,5.4,0.6,2.4,16.8625,27.382738095238096
951,2023,1,85291,2.4714285714285715,-1.1285714285714286,32.4,12.857142857142858,12.857142857142858
958,2023,2,85291,1.157142857142857,-2.2857142857142856,53.6,12.214285714285714,12.535714285714285
965,2023,3,85291,0.6285714285714287,-1.6428571428571428,43.6,19.585714285714285,14.885714285714286
972,2023,4,85291,3.7285714285714286,-0.15714285714285717,26.599999999999998,23.385714285714283,18.395238095238096
979,2023,5,85291,3.1,-0.6285714285714287,22.400000000000002,25.114285714285717,22.695238095238096
986,2023,6,85291,4.557142857142858,-0.7714285714285715,12.0,36.17142857142857,28.223809523809525
993,2023,7,85291,5.014285714285714,-0.12857142857142861,19.6,42.84285714285715,34.70952380952381
1000,2023,8,85291,5.8,1.0571428571428572,10.0,42.55714285714286,40.523809523809526
1007,2023,9,85291,5.257142857142857,0.14285714285714285,11.8,46.74285714285714,44.047619047619044
1014,2023,10,85291,1.9142857142857144,-1.9285714285714286,19.8,45.32857142857143,44.87619047619048
1021,2023,11,85291,5.442857142857143,-0.5714285714285714,48.0,45.199999999999996,45.75714285714286
1028,2023,12,85291,7.042857142857143,2.085714285714286,43.400000000000006,44.57142857142857,45.03333333333333
1035,2023,13,85291,8.657142857142857,-0.21428571428571436,39.2,36.18571428571429,41.98571428571429
1042,2023,14,85291,6.542857142857143,0.38571428571428573,32.4,29.099999999999998,36.61904761904762
1049,2023,15,85291,15.4,8.8,0.0,16.8625,27.382738095238096
1056,2024,1,85291,1.8142857142857143,-1.5,73.60000000000001,12.857142857142858,12.857142857142858
1063,2024,2,85291,1.7714285714285711,-2.757142857142857,17.200000000000003,12.214285714285714,12.535714285714285
1070,2024,3,85291,3.057142857142857,-1.0,10.0,19.585714285714285,14.885714285714286
1077,2024,4,85291,3.1571428571428575,-2.0,45.0,23.385714285714283,18.395238095238096
1084,2024,5,85291,4.057142857142857,0.7571428571428571,102.80000000000001,25.114285714285717,22.695238095238096
1091,2024,6,85291,0.4428571428571428,-2.685714285714286,216.39999999999998,36.17142857142857,28.223809523809525
1098,2024,7,85291,3.314285714285714,-0.5142857142857143,38.800000000000004,42.84285714285715,34.70952380952381
1105,2024,8,85291,4.257142857142857,-2.0571428571428574,54.6,42.55714285714286,40.523809523809526
1112,2024,9,85291,3.9428571428571426,-0.5571428571428572,1.0,46.74285714285714,44.047619047619044
1119,2024,10,85291,8.885714285714286,3.185714285714286,4.4,45.32857142857143,44.87619047619048
1126,2024,11,85291,6.1571428571428575,1.6500000000000001,26.2,45.199999999999996,45.75714285714286
1133,2024,12,85291,5.428571428571429,0.9285714285714286,23.6,44.57142857142857,45.03333333333333
1140,2024,13,85291,7.142857142857143,-0.09999999999999994,50.6,36.18571428571429,41.98571428571429
1147,2024,14,85291,5.628571428571428,-0.11666666666666659,45.8,29.099999999999998,36.61904761904762
1154,2024,15,85291,-0.5,-4.8,28.4,16.8625,27.382738095238096
1161,2025,1,85291,2.0714285714285716,-1.0714285714285714,68.0,12.857142857142858,12.857142857142858
1168,2025,2,85291,5.371428571428572,0.0571428571428572,10.4,12.214285714285714,12.535714285714285
1175,2025,3,85291,1.6142857142857143,-1.0571428571428572,93.4,19.585714285714285,14.885714285714286
1182,2025,4,85291,4.328571428571428,-0.4857142857142857,131.6,23.385714285714283,18.395238095238096
1189,2025,5,85291,2.0142857142857142,-1.457142857142857,63.2,25.114285714285717,22.695238095238096
1196,2025,6,85291,1.5428571428571427,-2.2142857142857144,19.8,36.17142857142857,28.223809523809525
1203,2025,7,85291,2.3285714285714287,-1.457142857142857,33.4,42.84285714285715,34.70952380952381
1209,2025,8,85291,0.9,0.0,15.6,42.55714285714286,40.523809523809526
