,Year,Week,Resort,Visitors,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres)
1039,2017,5,Thredbo,49289,-0.13673469387755102,-4.0,89.2
1040,2017,6,Thredbo,58279,-0.04489795918367345,-3.595833333333333,218.20000000000002
1041,2017,7,Thredbo,42457,1.0040816326530613,-3.4571428571428573,171.2
1042,2017,8,Thredbo,40744,2.6795918367346943,-2.787755102040816,100.6
1043,2017,9,Thredbo,45216,0.5875,-2.787755102040816,354.4
1044,2017,10,Thredbo,55420,2.276595744680851,-0.5244897959183673,702.4
1045,2017,11,Thredbo,53536,-0.12448979591836734,-4.6387755102040815,244.2
1046,2017,12,Thredbo,49658,0.9530612244897958,-5.904081632653061,95.4
1047,2017,13,Thredbo,39634,1.8326530612244898,-3.183673469387755,202.4
1048,2017,14,Thredbo,37173,3.0979591836734697,-1.9122448979591837,248.0
1049,2017,15,Thredbo,26630,1.3142857142857143,-4.714285714285714,60.4
1050,2018,1,Thredbo,11210,2.1061224489795918,-1.3102040816326532,499.4
1051,2018,2,Thredbo,8547,0.45208333333333334,-3.86875,450.2
1052,2018,3,Thredbo,17226,2.693877551020408,-2.9877551020408166,37.4
1053,2018,4,Thredbo,28601,3.0408163265306123,-1.9437499999999999,110.6
1054,2018,5,Thredbo,54351,0.9510204081632654,-4.146938775510204,282.59999999999997
1055,2018,6,Thredbo,70634,0.74375,-4.377551020408164,97.4
1056,2018,7,Thredbo,46287,0.5224489795918368,-4.002083333333333,122.8
1057,2018,8,Thredbo,41879,1.9416666666666667,-2.4816326530612245,242.79999999999998
1058,2018,9,Thredbo,49315,1.2232558139534884,-3.2097560975609754,367.4
1059,2018,10,Thredbo,52085,0.6510204081632653,-3.0500000000000003,246.0
1060,2018,11,Thredbo,53194,-0.4489795918367347,-4.7239130434782615,242.2
1061,2018,12,Thredbo,53232,2.079591836734694,-4.622916666666667,45.800000000000004
1062,2018,13,Thredbo,41257,3.0085106382978726,-2.6688888888888886,270.6
1063,2018,14,Thredbo,34676,7.420408163265306,0.032653061224489736,12.0
1064,2018,15,Thredbo,23050,5.5,3.1285714285714286,0.0
1065,2019,1,Thredbo,18741,4.784210526315789,1.3439024390243903,488.0
1066,2019,2,Thredbo,9845,1.1162790697674418,-4.286046511627907,83.0
1067,2019,3,Thredbo,13374,5.446938775510204,-1.6204081632653062,33.6
1068,2019,4,Thredbo,25851,3.725,-2.179591836734694,201.6
1069,2019,5,Thredbo,48275,0.9041666666666667,-2.0020408163265304,528.0
1070,2019,6,Thredbo,55168,1.0,-3.577083333333333,266.0
1071,2019,7,Thredbo,45493,2.989795918367347,-2.0541666666666667,97.0
1072,2019,8,Thredbo,45050,4.333333333333333,-2.257142857142857,52.0
1073,2019,9,Thredbo,46665,0.7693877551020407,-3.6795918367346943,256.2
1074,2019,10,Thredbo,45330,1.3265306122448979,-4.069387755102041,219.6
1075,2019,11,Thredbo,59101,2.7591836734693875,-3.4693877551020407,321.0
1076,2019,12,Thredbo,53915,3.589795918367347,-4.2326530612244895,73.6
1077,2019,13,Thredbo,45841,5.457142857142856,-0.03750000000000001,212.2
1078,2019,14,Thredbo,37957,4.972916666666666,-2.4551020408163264,198.0
1079,2019,15,Thredbo,28383,7.614285714285714,1.9142857142857141,3.2
1080,2020,1,Thredbo,2281,5.057142857142857,-0.5625,320.2
1081,2020,2,Thredbo,1666,3.302380952380952,-0.3142857142857143,442.4
1082,2020,3,Thredbo,1787,3.0023809523809524,-2.657142857142857,137.2
1083,2020,4,Thredbo,5251,1.9725000000000001,-2.5341463414634147,265.4
1084,2020,5,Thredbo,6327,2.8454545454545457,-1.2733333333333332,230.79999999999998
1085,2020,6,Thredbo,10795,2.4816326530612245,-2.68125,148.4
1086,2020,7,Thredbo,5849,4.575510204081632,-1.1770833333333333,94.4
1087,2020,8,Thredbo,3997,5.429166666666667,-1.0979166666666667,161.0
1088,2020,9,Thredbo,4059,0.748936170212766,-4.189795918367347,286.2
1089,2020,10,Thredbo,2366,3.5571428571428574,-0.4404255319148936,326.59999999999997
1090,2020,11,Thredbo,0,-1.0119047619047619,-3.8704545454545456,403.6
1091,2020,12,Thredbo,0,2.3926829268292686,-3.6214285714285714,92.0
1092,2020,13,Thredbo,0,5.492105263157894,-1.3390243902439023,16.8
1093,2020,14,Thredbo,0,8.48913043478261,1.4437499999999999,130.0
1094,2020,15,Thredbo,0,10.657142857142857,1.3857142857142857,0.0
1095,2021,1,Thredbo,4556,2.382608695652174,-1.7177777777777776,760.8000000000001
1096,2021,2,Thredbo,8255,2.1062499999999997,-2.216326530612245,126.2
1097,2021,3,Thredbo,18301,2.826530612244898,-1.5040816326530613,670.8
1098,2021,4,Thredbo,32789,1.2448979591836735,-2.4959183673469387,153.8
1099,2021,5,Thredbo,42107,2.6083333333333334,-2.836734693877551,30.4
1100,2021,6,Thredbo,17062,0.45111111111111113,-2.467391304347826,454.4
1101,2021,7,Thredbo,6387,0.1804878048780488,-3.8666666666666667,403.8
1102,2021,8,Thredbo,22563,1.3488372093023255,-2.4488372093023254,312.6
1103,2021,9,Thredbo,19180,2.3510204081632655,-2.230612244897959,155.2
1104,2021,10,Thredbo,14564,2.592857142857143,-1.7186046511627908,149.2
1105,2021,11,Thredbo,14342,3.8063829787234043,-0.5739130434782609,263.8
1106,2021,12,Thredbo,5792,2.126530612244898,-2.6122448979591835,168.0
1107,2021,13,Thredbo,4411,6.369387755102041,1.153061224489796,567.0
1108,2021,14,Thredbo,3909,5.491836734693878,-0.6448979591836734,54.400000000000006
1109,2021,15,Thredbo,6774,5.314285714285715,-3.457142857142857,0.8
1110,2022,1,Thredbo,28482,0.6673469387755102,-3.504081632653061,111.2
1111,2022,2,Thredbo,28805,2.8734693877551023,-1.5530612244897959,347.0
1112,2022,3,Thredbo,32323,2.475510204081633,-2.095918367346939,262.2
1113,2022,4,Thredbo,51793,3.187755102040816,-2.5387755102040814,29.0
1114,2022,5,Thredbo,58950,0.44693877551020406,-3.489795918367347,94.0
1115,2022,6,Thredbo,50846,0.23265306122448984,-5.16875,177.8
1116,2022,7,Thredbo,50463,3.3040816326530615,-1.3551020408163266,193.2
1117,2022,8,Thredbo,48895,1.6387755102040815,-3.316326530612245,355.6
1118,2022,9,Thredbo,46293,2.038095238095238,-2.2166666666666663,585.6
1119,2022,10,Thredbo,49363,2.1953488372093024,-1.769767441860465,333.2
1120,2022,11,Thredbo,49801,0.9653061224489795,-3.2204081632653065,531.6
1121,2022,12,Thredbo,49543,5.542553191489362,-0.9191489361702129,246.20000000000002
1122,2022,13,Thredbo,37838,4.602380952380953,-2.9857142857142858,44.8
1123,2022,14,Thredbo,28277,3.0404761904761903,-1.6619047619047618,337.2
1124,2022,15,Thredbo,24771,4.8,-0.5000000000000001,13.8
1125,2023,1,Thredbo,8545,1.9608695652173913,-1.6212765957446809,405.8
1126,2023,2,Thredbo,10240,0.8785714285714287,-2.9571428571428573,222.20000000000002
1127,2023,3,Thredbo,21673,-0.08571428571428572,-2.638095238095238,256.6
1128,2023,4,Thredbo,44587,3.204081632653061,-1.225,301.4
1129,2023,5,Thredbo,49756,1.9854166666666666,-1.5510204081632653,330.0
1130,2023,6,Thredbo,48555,3.9306122448979592,-1.6795918367346938,25.4
1131,2023,7,Thredbo,44316,4.385714285714286,-2.022448979591837,48.8
1132,2023,8,Thredbo,42124,4.663265306122449,0.32653061224489793,165.8
1133,2023,9,Thredbo,39758,5.258333333333334,-0.5693877551020408,195.6
1134,2023,10,Thredbo,40626,2.6,-3.0367346938775515,102.4
1135,2023,11,Thredbo,40364,5.020408163265306,-1.163265306122449,242.6
1136,2023,12,Thredbo,34371,6.555319148936171,0.9021739130434783,186.4
1137,2023,13,Thredbo,23161,8.584999999999999,-0.7878048780487804,96.6
1138,2023,14,Thredbo,14628,7.097142857142857,-0.537142857142857,240.8
1139,2023,15,Thredbo,9901,14.26,8.08,0.0
1140,2024,1,Thredbo,5493,2.8387755102040817,-2.3448979591836734,449.2
1141,2024,2,Thredbo,6847,1.76734693877551,-4.3244897959183675,33.0
1142,2024,3,Thredbo,9071,2.0673469387755103,-1.969387755102041,115.0
1143,2024,4,Thredbo,20186,2.0553191489361704,-4.2306122448979595,196.6
1144,2024,5,Thredbo,45827,3.4755555555555557,-1.0133333333333334,208.8
1145,2024,6,Thredbo,48866,-0.2276595744680851,-4.022448979591837,412.8
1146,2024,7,Thredbo,46149,1.9808510638297872,-1.9043478260869564,352.4
1147,2024,8,Thredbo,43752,2.272340425531915,-4.606521739130435,111.8
1148,2024,9,Thredbo,46790,3.1042553191489364,-2.2808510638297874,21.2
1149,2024,10,Thredbo,41927,6.84375,1.6978723404255318,120.80000000000001
1150,2024,11,Thredbo,37608,5.33125,0.6872340425531914,237.79999999999998
1151,2024,12,Thredbo,33208,4.3,0.24897959183673468,434.59999999999997
1152,2024,13,Thredbo,18120,6.597916666666666,-0.08367346938775509,254.20000000000002
1153,2024,14,Thredbo,6270,6.491836734693878,-0.30416666666666664,165.0
1154,2024,15,Thredbo,4103,1.4714285714285715,-6.442857142857143,66.8
1155,2014,1,Perisher,7370,5.022448979591837,-0.33877551020408164,236.2
1156,2014,2,Perisher,2751,4.683673469387755,-0.4408163265306122,125.39999999999999
1157,2014,3,Perisher,4255,0.3081632653061224,-2.5530612244897957,634.1999999999999
1158,2014,4,Perisher,20265,1.236734693877551,-2.363265306122449,301.2
1159,2014,5,Perisher,61339,-0.2,-3.516326530612245,257.0
1160,2014,6,Perisher,76855,0.14897959183673468,-3.6857142857142855,244.0
1161,2014,7,Perisher,57593,3.0367346938775515,-1.9428571428571428,104.2
1162,2014,8,Perisher,52426,0.8142857142857143,-2.9562500000000003,379.0
1163,2014,9,Perisher,62654,2.6367346938775507,-3.26734693877551,25.8
1164,2014,10,Perisher,64928,3.3877551020408165,-4.757142857142857,46.4
1165,2014,11,Perisher,64834,4.763265306122449,-1.2224489795918367,162.6
1166,2014,12,Perisher,59121,6.771428571428571,-0.4387755102040816,74.4
1167,2014,13,Perisher,50737,4.161224489795918,-2.522448979591837,153.0
1168,2014,14,Perisher,33833,5.793877551020408,0.05102040816326534,326.2
1169,2014,15,Perisher,18381,8.028571428571428,0.5571428571428572,0.0
1170,2015,1,Perisher,15906,7.557777777777778,-0.6391304347826087,67.8
1171,2015,2,Perisher,7363,3.2190476190476187,-1.576190476190476,241.0
1172,2015,3,Perisher,9360,7.2714285714285705,-0.5142857142857143,29.6
1173,2015,4,Perisher,23296,1.9976190476190478,-4.15,55.6
1174,2015,5,Perisher,47607,1.2666666666666668,-3.1891304347826086,313.6
1175,2015,6,Perisher,57282,-0.5857142857142857,-5.210204081632654,184.4
1176,2015,7,Perisher,54202,0.4979591836734694,-2.3591836734693876,330.2
1177,2015,8,Perisher,48170,0.40816326530612246,-3.4591836734693877,324.6
1178,2015,9,Perisher,57548,-0.236734693877551,-5.087755102040816,136.8
1179,2015,10,Perisher,64346,1.120408163265306,-2.6714285714285717,101.6
1180,2015,11,Perisher,68527,3.83265306122449,-1.9938775510204083,123.6
1181,2015,12,Perisher,60788,2.210204081632653,-2.816326530612245,337.2
1182,2015,13,Perisher,52337,3.9204545454545454,-2.062222222222222,105.6
1183,2015,14,Perisher,43826,8.083333333333334,0.028571428571428553,74.2
1184,2015,15,Perisher,27009,3.516666666666667,2.5666666666666664,60.6
1185,2016,1,Perisher,9419,5.130612244897959,-0.9666666666666667,477.0
1186,2016,2,Perisher,5380,3.659183673469388,0.6959183673469388,558.6
1187,2016,3,Perisher,20567,-0.6061224489795918,-4.573469387755102,206.4
1188,2016,4,Perisher,49193,1.3551020408163266,-2.4,192.2
1189,2016,5,Perisher,64386,1.0816326530612246,-1.3387755102040815,358.0
1190,2016,6,Perisher,61295,5.276595744680851,-1.279591836734694,131.0
1191,2016,7,Perisher,48984,0.9346938775510205,-2.7918367346938777,788.8
1192,2016,8,Perisher,55233,0.9152173913043479,-2.3425531914893614,252.6
1193,2016,9,Perisher,63067,2.2452380952380953,-3.1666666666666665,128.4
1194,2016,10,Perisher,62748,3.527272727272727,-1.788095238095238,59.4
1195,2016,11,Perisher,57827,1.9124999999999999,-1.926530612244898,333.2
1196,2016,12,Perisher,54481,2.722448979591837,-2.722448979591837,359.59999999999997
1197,2016,13,Perisher,37561,7.248936170212766,0.5693877551020409,300.4
1198,2016,14,Perisher,24737,5.740816326530613,1.383673469387755,413.59999999999997
1199,2016,15,Perisher,18080,1.1285714285714286,-2.4166666666666665,91.4
1200,2017,1,Perisher,18739,7.295918367346939,0.025000000000000005,9.4
1201,2017,2,Perisher,8792,7.191836734693877,-0.046938775510204096,4.199999999999999
1202,2017,3,Perisher,15236,0.636734693877551,-3.353061224489796,45.2
1203,2017,4,Perisher,34802,1.9040816326530612,-3.30625,323.2
1204,2017,5,Perisher,64376,-0.13673469387755102,-4.0,89.2
1205,2017,6,Perisher,76620,-0.04489795918367345,-3.595833333333333,218.20000000000002
1206,2017,7,Perisher,56369,1.0040816326530613,-3.4571428571428573,171.2
1207,2017,8,Perisher,53570,2.6795918367346943,-2.787755102040816,100.6
1208,2017,9,Perisher,60063,0.5875,-2.787755102040816,354.4
1209,2017,10,Perisher,72515,2.276595744680851,-0.5244897959183673,702.4
1210,2017,11,Perisher,70718,-0.12448979591836734,-4.6387755102040815,244.2
1211,2017,12,Perisher,65364,0.9530612244897958,-5.904081632653061,95.4
1212,2017,13,Perisher,52565,1.8326530612244898,-3.183673469387755,202.4
1213,2017,14,Perisher,48963,3.0979591836734697,-1.9122448979591837,248.0
1214,2017,15,Perisher,34698,1.3142857142857143,-4.714285714285714,60.4
1215,2018,1,Perisher,14866,2.1061224489795918,-1.3102040816326532,499.4
1216,2018,2,Perisher,11276,0.45208333333333334,-3.86875,450.2
1217,2018,3,Perisher,22795,2.693877551020408,-2.9877551020408166,37.4
1218,2018,4,Perisher,37741,3.0408163265306123,-1.9437499999999999,110.6
1219,2018,5,Perisher,71310,0.9510204081632654,-4.146938775510204,282.59999999999997
1220,2018,6,Perisher,93226,0.74375,-4.377551020408164,97.4
1221,2018,7,Perisher,61632,0.5224489795918368,-4.002083333333333,122.8
1222,2018,8,Perisher,55592,1.9416666666666667,-2.4816326530612245,242.79999999999998
1223,2018,9,Perisher,65256,1.2232558139534884,-3.2097560975609754,367.4
1224,2018,10,Perisher,69540,0.6510204081632653,-3.0500000000000003,246.0
1225,2018,11,Perisher,70211,-0.4489795918367347,-4.7239130434782615,242.2
1226,2018,12,Perisher,70681,2.079591836734694,-4.622916666666667,45.800000000000004
1227,2018,13,Perisher,54342,3.0085106382978726,-2.6688888888888886,270.6
1228,2018,14,Perisher,46265,7.420408163265306,0.032653061224489736,12.0
1229,2018,15,Perisher,30146,5.5,3.1285714285714286,0.0
1230,2019,1,Perisher,24730,4.784210526315789,1.3439024390243903,488.0
1231,2019,2,Perisher,12913,1.1162790697674418,-4.286046511627907,83.0
1232,2019,3,Perisher,17700,5.446938775510204,-1.6204081632653062,33.6
1233,2019,4,Perisher,34236,3.725,-2.179591836734694,201.6
1234,2019,5,Perisher,64459,0.9041666666666667,-2.0020408163265304,528.0
1235,2019,6,Perisher,72800,1.0,-3.577083333333333,266.0
1236,2019,7,Perisher,60123,2.989795918367347,-2.0541666666666667,97.0
1237,2019,8,Perisher,58944,4.333333333333333,-2.257142857142857,52.0
1238,2019,9,Perisher,61440,0.7693877551020407,-3.6795918367346943,256.2
1239,2019,10,Perisher,60344,1.3265306122448979,-4.069387755102041,219.6
1240,2019,11,Perisher,77783,2.7591836734693875,-3.4693877551020407,321.0
1241,2019,12,Perisher,71288,3.589795918367347,-4.2326530612244895,73.6
1242,2019,13,Perisher,59693,5.457142857142856,-0.03750000000000001,212.2
1243,2019,14,Perisher,49945,4.972916666666666,-2.4551020408163264,198.0
1244,2019,15,Perisher,37747,7.614285714285714,1.9142857142857141,3.2
1245,2020,1,Perisher,2987,5.057142857142857,-0.5625,320.2
1246,2020,2,Perisher,2205,3.302380952380952,-0.3142857142857143,442.4
1247,2020,3,Perisher,2373,3.0023809523809524,-2.657142857142857,137.2
1248,2020,4,Perisher,6968,1.9725000000000001,-2.5341463414634147,265.4
1249,2020,5,Perisher,8403,2.8454545454545457,-1.2733333333333332,230.79999999999998
1250,2020,6,Perisher,14350,2.4816326530612245,-2.68125,148.4
1251,2020,7,Perisher,7748,4.575510204081632,-1.1770833333333333,94.4
1252,2020,8,Perisher,5264,5.429166666666667,-1.0979166666666667,161.0
1253,2020,9,Perisher,5356,0.748936170212766,-4.189795918367347,286.2
1254,2020,10,Perisher,3128,3.5571428571428574,-0.4404255319148936,326.59999999999997
1255,2020,11,Perisher,0,-1.0119047619047619,-3.8704545454545456,403.6
1256,2020,12,Perisher,0,2.3926829268292686,-3.6214285714285714,92.0
1257,2020,13,Perisher,0,5.492105263157894,-1.3390243902439023,16.8
1258,2020,14,Perisher,0,8.48913043478261,1.4437499999999999,130.0
1259,2020,15,Perisher,0,10.657142857142857,1.3857142857142857,0.0
1260,2021,1,Perisher,6003,2.382608695652174,-1.7177777777777776,760.8000000000001
1261,2021,2,Perisher,10901,2.1062499999999997,-2.216326530612245,126.2
1262,2021,3,Perisher,24338,2.826530612244898,-1.5040816326530613,670.8
1263,2021,4,Perisher,43413,1.2448979591836735,-2.4959183673469387,153.8
1264,2021,5,Perisher,55654,2.6083333333333334,-2.836734693877551,30.4
1265,2021,6,Perisher,22523,0.45111111111111113,-2.467391304347826,454.4
1266,2021,7,Perisher,8333,0.1804878048780488,-3.8666666666666667,403.8
1267,2021,8,Perisher,29825,1.3488372093023255,-2.4488372093023254,312.6
1268,2021,9,Perisher,25409,2.3510204081632655,-2.230612244897959,155.2
1269,2021,10,Perisher,19460,2.592857142857143,-1.7186046511627908,149.2
1270,2021,11,Perisher,18796,3.8063829787234043,-0.5739130434782609,263.8
1271,2021,12,Perisher,7640,2.126530612244898,-2.6122448979591835,168.0
1272,2021,13,Perisher,5871,6.369387755102041,1.153061224489796,567.0
1273,2021,14,Perisher,5192,5.491836734693878,-0.6448979591836734,54.400000000000006
1274,2021,15,Perisher,8958,5.314285714285715,-3.457142857142857,0.8
1275,2022,1,Perisher,37439,0.6673469387755102,-3.504081632653061,111.2
1276,2022,2,Perisher,38068,2.8734693877551023,-1.5530612244897959,347.0
1277,2022,3,Perisher,42997,2.475510204081633,-2.095918367346939,262.2
1278,2022,4,Perisher,68311,3.187755102040816,-2.5387755102040814,29.0
1279,2022,5,Perisher,77499,0.44693877551020406,-3.489795918367347,94.0
1280,2022,6,Perisher,66744,0.23265306122448984,-5.16875,177.8
1281,2022,7,Perisher,66904,3.3040816326530615,-1.3551020408163266,193.2
1282,2022,8,Perisher,64587,1.6387755102040815,-3.316326530612245,355.6
1283,2022,9,Perisher,60980,2.038095238095238,-2.2166666666666663,585.6
1284,2022,10,Perisher,65991,2.1953488372093024,-1.769767441860465,333.2
1285,2022,11,Perisher,65880,0.9653061224489795,-3.2204081632653065,531.6
1286,2022,12,Perisher,65716,5.542553191489362,-0.9191489361702129,246.20000000000002
1287,2022,13,Perisher,49749,4.602380952380953,-2.9857142857142858,44.8
1288,2022,14,Perisher,37395,3.0404761904761903,-1.6619047619047618,337.2
1289,2022,15,Perisher,32777,4.8,-0.5000000000000001,13.8
1290,2023,1,Perisher,11226,1.9608695652173913,-1.6212765957446809,405.8
1291,2023,2,Perisher,13577,0.8785714285714287,-2.9571428571428573,222.20000000000002
1292,2023,3,Perisher,28654,-0.08571428571428572,-2.638095238095238,256.6
1293,2023,4,Perisher,59114,3.204081632653061,-1.225,301.4
1294,2023,5,Perisher,66365,1.9854166666666666,-1.5510204081632653,330.0
1295,2023,6,Perisher,63478,3.9306122448979592,-1.6795918367346938,25.4
1296,2023,7,Perisher,58267,4.385714285714286,-2.022448979591837,48.8
1297,2023,8,Perisher,55647,4.663265306122449,0.32653061224489793,165.8
1298,2023,9,Perisher,52481,5.258333333333334,-0.5693877551020408,195.6
1299,2023,10,Perisher,54314,2.6,-3.0367346938775515,102.4
1300,2023,11,Perisher,53176,5.020408163265306,-1.163265306122449,242.6
1301,2023,12,Perisher,45383,6.555319148936171,0.9021739130434783,186.4
1302,2023,13,Perisher,30430,8.584999999999999,-0.7878048780487804,96.6
1303,2023,14,Perisher,19256,7.097142857142857,-0.537142857142857,240.8
1304,2023,15,Perisher,13110,14.26,8.08,0.0
1305,2024,1,Perisher,7198,2.8387755102040817,-2.3448979591836734,449.2
1306,2024,2,Perisher,9075,1.76734693877551,-4.3244897959183675,33.0
1307,2024,3,Perisher,12013,2.0673469387755103,-1.969387755102041,115.0
1308,2024,4,Perisher,26583,2.0553191489361704,-4.2306122448979595,196.6
1309,2024,5,Perisher,60244,3.4755555555555557,-1.0133333333333334,208.8
1310,2024,6,Perisher,64682,-0.2276595744680851,-4.022448979591837,412.8
1311,2024,7,Perisher,60369,1.9808510638297872,-1.9043478260869564,352.4
1312,2024,8,Perisher,57846,2.272340425531915,-4.606521739130435,111.8
1313,2024,9,Perisher,62142,3.1042553191489364,-2.2808510638297874,21.2
1314,2024,10,Perisher,55118,6.84375,1.6978723404255318,120.80000000000001
1315,2024,11,Perisher,49136,5.33125,0.6872340425531914,237.79999999999998
1316,2024,12,Perisher,43382,4.3,0.24897959183673468,434.59999999999997
1317,2024,13,Perisher,23908,6.597916666666666,-0.08367346938775509,254.20000000000002
1318,2024,14,Perisher,8244,6.491836734693878,-0.30416666666666664,165.0
1319,2024,15,Perisher,5336,1.4714285714285715,-6.442857142857143,66.8
1320,2014,1,Charlotte Pass,408,5.022448979591837,-0.33877551020408164,236.2
1321,2014,2,Charlotte Pass,151,4.683673469387755,-0.4408163265306122,125.39999999999999
1322,2014,3,Charlotte Pass,230,0.3081632653061224,-2.5530612244897957,634.1999999999999
1323,2014,4,Charlotte Pass,1134,1.236734693877551,-2.363265306122449,301.2
1324,2014,5,Charlotte Pass,3403,-0.2,-3.516326530612245,257.0
1325,2014,6,Charlotte Pass,4305,0.14897959183673468,-3.6857142857142855,244.0
1326,2014,7,Charlotte Pass,3236,3.0367346938775515,-1.9428571428571428,104.2
1327,2014,8,Charlotte Pass,2901,0.8142857142857143,-2.9562500000000003,379.0
1328,2014,9,Charlotte Pass,3391,2.6367346938775507,-3.26734693877551,25.8
1329,2014,10,Charlotte Pass,3549,3.3877551020408165,-4.757142857142857,46.4
1330,2014,11,Charlotte Pass,3608,4.763265306122449,-1.2224489795918367,162.6
1331,2014,12,Charlotte Pass,3258,6.771428571428571,-0.4387755102040816,74.4
1332,2014,13,Charlotte Pass,2837,4.161224489795918,-2.522448979591837,153.0
1333,2014,14,Charlotte Pass,1898,5.793877551020408,0.05102040816326534,326.2
1334,2014,15,Charlotte Pass,995,8.028571428571428,0.5571428571428572,0.0
1335,2015,1,Charlotte Pass,892,7.557777777777778,-0.6391304347826087,67.8
1336,2015,2,Charlotte Pass,405,3.2190476190476187,-1.576190476190476,241.0
1337,2015,3,Charlotte Pass,501,7.2714285714285705,-0.5142857142857143,29.6
1338,2015,4,Charlotte Pass,1303,1.9976190476190478,-4.15,55.6
1339,2015,5,Charlotte Pass,2645,1.2666666666666668,-3.1891304347826086,313.6
1340,2015,6,Charlotte Pass,3211,-0.5857142857142857,-5.210204081632654,184.4
1341,2015,7,Charlotte Pass,2996,0.4979591836734694,-2.3591836734693876,330.2
1342,2015,8,Charlotte Pass,2661,0.40816326530612246,-3.4591836734693877,324.6
1343,2015,9,Charlotte Pass,3148,-0.236734693877551,-5.087755102040816,136.8
1344,2015,10,Charlotte Pass,3473,1.120408163265306,-2.6714285714285717,101.6
1345,2015,11,Charlotte Pass,3719,3.83265306122449,-1.9938775510204083,123.6
1346,2015,12,Charlotte Pass,3358,2.210204081632653,-2.816326530612245,337.2
1347,2015,13,Charlotte Pass,2909,3.9204545454545454,-2.062222222222222,105.6
1348,2015,14,Charlotte Pass,2403,8.083333333333334,0.028571428571428553,74.2
1349,2015,15,Charlotte Pass,1492,3.516666666666667,2.5666666666666664,60.6
1350,2016,1,Charlotte Pass,531,5.130612244897959,-0.9666666666666667,477.0
1351,2016,2,Charlotte Pass,301,3.659183673469388,0.6959183673469388,558.6
1352,2016,3,Charlotte Pass,1096,-0.6061224489795918,-4.573469387755102,206.4
1353,2016,4,Charlotte Pass,2705,1.3551020408163266,-2.4,192.2
1354,2016,5,Charlotte Pass,3570,1.0816326530612246,-1.3387755102040815,358.0
1355,2016,6,Charlotte Pass,3316,5.276595744680851,-1.279591836734694,131.0
1356,2016,7,Charlotte Pass,2689,0.9346938775510205,-2.7918367346938777,788.8
1357,2016,8,Charlotte Pass,3038,0.9152173913043479,-2.3425531914893614,252.6
1358,2016,9,Charlotte Pass,3384,2.2452380952380953,-3.1666666666666665,128.4
1359,2016,10,Charlotte Pass,3549,3.527272727272727,-1.788095238095238,59.4
1360,2016,11,Charlotte Pass,3259,1.9124999999999999,-1.926530612244898,333.2
1361,2016,12,Charlotte Pass,2951,2.722448979591837,-2.722448979591837,359.59999999999997
1362,2016,13,Charlotte Pass,2070,7.248936170212766,0.5693877551020409,300.4
1363,2016,14,Charlotte Pass,1385,5.740816326530613,1.383673469387755,413.59999999999997
1364,2016,15,Charlotte Pass,979,1.1285714285714286,-2.4166666666666665,91.4
1365,2017,1,Charlotte Pass,1030,7.295918367346939,0.025000000000000005,9.4
1366,2017,2,Charlotte Pass,478,7.191836734693877,-0.046938775510204096,4.199999999999999
1367,2017,3,Charlotte Pass,842,0.636734693877551,-3.353061224489796,45.2
1368,2017,4,Charlotte Pass,1923,1.9040816326530612,-3.30625,323.2
1369,2017,5,Charlotte Pass,3523,-0.13673469387755102,-4.0,89.2
1370,2017,6,Charlotte Pass,4189,-0.04489795918367345,-3.595833333333333,218.20000000000002
1371,2017,7,Charlotte Pass,3031,1.0040816326530613,-3.4571428571428573,171.2
1372,2017,8,Charlotte Pass,2928,2.6795918367346943,-2.787755102040816,100.6
1373,2017,9,Charlotte Pass,3290,0.5875,-2.787755102040816,354.4
1374,2017,10,Charlotte Pass,4046,2.276595744680851,-0.5244897959183673,702.4
1375,2017,11,Charlotte Pass,3873,-0.12448979591836734,-4.6387755102040815,244.2
1376,2017,12,Charlotte Pass,3634,0.9530612244897958,-5.904081632653061,95.4
1377,2017,13,Charlotte Pass,2853,1.8326530612244898,-3.183673469387755,202.4
1378,2017,14,Charlotte Pass,2669,3.0979591836734697,-1.9122448979591837,248.0
1379,2017,15,Charlotte Pass,1941,1.3142857142857143,-4.714285714285714,60.4
1380,2018,1,Charlotte Pass,825,2.1061224489795918,-1.3102040816326532,499.4
1381,2018,2,Charlotte Pass,630,0.45208333333333334,-3.86875,450.2
1382,2018,3,Charlotte Pass,1264,2.693877551020408,-2.9877551020408166,37.4
1383,2018,4,Charlotte Pass,2062,3.0408163265306123,-1.9437499999999999,110.6
1384,2018,5,Charlotte Pass,3902,0.9510204081632654,-4.146938775510204,282.59999999999997
1385,2018,6,Charlotte Pass,5033,0.74375,-4.377551020408164,97.4
1386,2018,7,Charlotte Pass,3344,0.5224489795918368,-4.002083333333333,122.8
1387,2018,8,Charlotte Pass,3031,1.9416666666666667,-2.4816326530612245,242.79999999999998
1388,2018,9,Charlotte Pass,3522,1.2232558139534884,-3.2097560975609754,367.4
1389,2018,10,Charlotte Pass,3849,0.6510204081632653,-3.0500000000000003,246.0
1390,2018,11,Charlotte Pass,3867,-0.4489795918367347,-4.7239130434782615,242.2
1391,2018,12,Charlotte Pass,3839,2.079591836734694,-4.622916666666667,45.800000000000004
1392,2018,13,Charlotte Pass,2943,3.0085106382978726,-2.6688888888888886,270.6
1393,2018,14,Charlotte Pass,2542,7.420408163265306,0.032653061224489736,12.0
1394,2018,15,Charlotte Pass,1688,5.5,3.1285714285714286,0.0
